id,apiname,url,title,summary,published,imageurl,source,score,adverb_count,adjective_count,noun_count,pronoun_count,verb_count
1,Newsdata,https://www.khaskhabar.com/local/gujarat/ahmedabad-news/crime-news-anti-corruption-bureau-action-2-officers-of-ahmedabad-municipal-corporation-arrested-while-taking-bribe-news-hindi-1-658514-KKN.html,"एंटी करप्शन ब्यूरो की कार्रवाई, अहमदाबाद नगर निगम के 2 अधिकारियों को घूस लेते हुए किया गिरफ्तार",गुजरात में एंटी करप्शन ब्यूरो (एसीबी) ने अहमदाबाद नगर निगम (एएमसी) के दो रिश्वतखोर अधिकारियों को रंगे हाथों गिरफ्तार किया। शिकायत के आधार पर एसीबी ने छापा मार कर इन दोनों में से एक के घर से लाखों रुपए बरामद किए।,2024-08-02 04:50:27,https://www.khaskhabar.com/s3-storage/khaskhabar/khaskhabarimages/smallimg/img100/5-75-1722574227-658514-khaskhabar.jpg,khaskhabar,0.9999999999999962,0,0,0,0,0
2,Newsdata,https://www.tv9marathi.com/crime/pune-crime/pune-police-ai-system-action-against-traffic-rule-violators-marathi-news-1244739.html,"पुण्यात वाहतूक नियम मोडल्यास पाच मिनिटांत पावती, दादा, भाऊ...काहीच चालणार नाही...पुणे पोलिसांनी आणली...",Pune Police: पुणे पोलिसांकडून प्रायोगिक तत्त्वावर सर्वेक्षणास सुरुवात झाली आहे. सल्लागाराची ही नेमणूक करण्यात येणार आहे. पुण्यातल्या चौका चौकात आधुनिक कॅमेऱ्याद्वारे पुणे पोलिसांची यंत्रणा राबणार आहे. एआय तंत्रज्ञानामुळे कोणी वाहतुकाचा नियम मोडला तर लगेच पुणे पोलिसांना कळणार आहे,2024-08-02 04:47:21,https://images.tv9marathi.com/wp-content/uploads/2024/08/Pune-police.jpg,tv9marathi,0.9999999999999962,0,0,0,0,0
3,Newsdata,https://www.opindia.com/2024/08/mp-youth-congress-leader-kuldeep-stabs-girlfriend-seven-times-with-knife-after-accusing-her-of-betrayal/,MP: Youth Congress leader Kuldeep Verma stabs girlfriend seven times with knife after accusing her of ‘betrayal’,"In the video, the victim woman is seen lying in a pool of blood while the 23-year-old Youth Congress leader Kuldeep Verma accuses her of cheating. ""She cheated me."" These girls simply want money. How many boyfriends have you? ""Ayan, Ryan, Azad, Harshit.""",2024-08-02 04:40:37,https://i0.wp.com/www.opindia.com/wp-content/uploads/2023/06/sodapdf-converted.jpg?fit=696%2C398&ssl=1,opindia,0.024707373574953128,15,17,132,15,59
4,Newsdata,https://punjabi.abplive.com/videos/news/politics-raja-warring-on-bharat-bhushan-ashu-812970,"Raja Warring| ਆਸ਼ੂ ਦੇ ਹੱਕ 'ਚ ਆਏ ਵੜਿੰਗ, ਈਡੀ ਦੀ ਕਾਰਵਾਈ 'ਤੇ ਚੁੱਕੇ ਸਵਾਲ","Raja Warring| ਆਸ਼ੂ ਦੇ ਹੱਕ 'ਚ ਆਏ ਵੜਿੰਗ, ਈਡੀ ਦੀ ਕਾਰਵਾਈ 'ਤੇ ਚੁੱਕੇ ਸਵਾਲ#RajaWarring #BharatBhushanAshu #ed #Congress #PunjabCongress #BhagwantMann #cmmann #ABPSanjha #ABPLIVE ਪੰਜਾਬ ਕਾਂਗਰਸ ਪ੍ਰਧਾਨ ਅਮਰਿੰਦਰ ਸਿੰਘ ਰਾਜਾ ਵੜਿੰਗ ਨੇ ਸਾਬਕਾ ਮੰਤਰੀ ਭਾਰਤ ਭੂਸ਼ਣ ਆਸ਼ੂ ਦੀ ਗ੍ਰਿਫ਼ਤਾਰੀ ਨੂੰ ਬਦਲਾਖੋਰੀ ਦੀ ਰਾਜਨੀਤੀ ਦੱਸਿਐ, ਪਿਛਲੇ ਦਿਨੀਂ ਈਡੀ ਨੇ ਸਾਬਕਾ ਮੰਤਰੀ ਭਾਰਤ ਭੂਸ਼ਣ ਆਸ਼ੂ ਨੂੰ ਗ੍ਰਿਫ਼ਤਾਰ ਕੀਤਾ ਸੀ, ਪੰਜਾਬ ਦੀਆਂ ਮੰਡੀਆਂ ’ਚ ਲੇਬਰ ਤੇ ਟਰਾਂਸਪੋਰਟੇਸ਼ਨ ਦੇ ਟੈਂਡਰਾਂ ਵਿੱਚ ਕਰੋੜਾਂ ਰੁਪਏ ਦੇ ਘਪਲੇ ਦਾ ਇਲਜ਼ਾਮ ਐ, ਰਾਜਾ ਵੜਿੰਗ ਨੇ ਸੋਸ਼ਲ ਮੀਡੀਆ ਪਲੇਟਫੌਮ ਐਕਸ ਰਾਹੀਂ ਕਿਹਾ ਕਿ ਉਹ ਗ੍ਰਿਫ਼ਤਾਰੀ ਦੀ ਨਿਖੇਧੀ ਕਰਦੇ ਨੇ, ਭਰੋਸਾ ਦਿੱਤਾ ਕਿ ਉਹ ਇਸ ਘੜੀ ਵਿੱਚ ਉਨ੍ਹਾਂ ਦੇ ਨਾਲ ਖੜੇ ਨੇ, ਰਾਜਾ ਵੜਿੰਗ ਨੇ ਕਿਹਾ ਕਿ ਇਹ ਬਦਲਾਖੋਰੀ ਦੀ ਰਾਜਨੀਤੀ ਸੱਚ ਅਤੇ ਨਿਆਂ ਲਈ ਲੜਨ ਤੋਂ ਨਹੀਂ ਰੋਕ ਸਕੇਗੀ, ਸਾਬਕਾ ਮੰਤਰੀ ਭਾਰਤ ਭੂਸ਼ਣ ਆਸ਼ੂ ਨੂੰ ਈਡੀ ਨੇ ਜਲੰਧਰ ਦਫ਼ਤਰ ਵਿੱਚ ਪੁੱਛਗਿੱਛ ਤੋਂ ਬਾਅਦ ਗ੍ਰਿਫ਼ਤਾਰ ਕਰ ਲਿਆ ਸੀ, ਕਿਹਾ ਗਿਐ ਕਿ ਆਸ਼ੂ ਖ਼ਿਲਾਫ਼ ਮਨੀ ਲਾਂਡਰਿੰਗ ਐਕਟ ਤਹਿਤ ਕਾਰਵਾਈ ਕੀਤੀ ਜਾ ਰਹੀ ਐ, ਭਾਰਤ ਭੂਸ਼ਣ ਆਸ਼ੂ ਜਦੋਂ ਖੁਰਾਕ ਅਤੇ ਸਿਵਲ ਸਪਲਾਈ ਮੰਤਰੀ ਸਨ ਤਾਂ ਉਨ੍ਹਾਂ ’ਤੇ ਕਰੋੜਾਂ ਰੁਪਏ ਦੇ ਟੈਂਡਰਾਂ ’ਚ ਘਪਲੇ ਦੇ ਇਲਜ਼ਾਮ ਲੱਗੇ ਸਨ, ਇਹ ਮਾਮਲਾ ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਪੰਜਾਬ ਵਿਜੀਲੈਂਸ ਬਿਊਰੋ ਨੇ ਚੁੱਕਿਆ ਸੀ, ਇਸ ਤੋਂ ਬਾਅਦ ਈਡੀ ਨੇ ਇਸ ਮਾਮਲੇ ਨਾਲ ਸਬੰਧਤ ਦਸਤਾਵੇਜ਼ ਮੰਗੇ ਸਨ ਅਤੇ ਆਪਣੇ ਪੱਧਰ ’ਤੇ ਮਾਮਲੇ ਦੀ ਜਾਂਚ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤੀ ਸੀ,ਨੋਟ: ਪੰਜਾਬ ਤੇ ਪੰਜਾਬੀਅਤ ਨਾਲ ਜੁੜੀਆਂ ਖ਼ਬਰਾਂ ਪੜ੍ਹਨ ਲਈ ਤੁਸੀਂ ਸਾਡੇ ਐਪ ਨੂੰ ਡਾਊਨਲੋਡ ਕਰ ਸਕਦੇ ਹੋ। ਜੇ ਤੁਸੀਂ ਵੀਡੀਓ ਵੇਖਣਾ ਚਾਹੁੰਦੇ ਹੋ ਤਾਂ ABP ਸਾਂਝਾ ਦੇ YouTube ਚੈਨਲ ਨੂੰ Subscribe ਕਰ ਸਕਦੇ ਹੋ। ਤੁਹਾਨੂੰ ਹਰ ਵੇਲੇ ਅਪਡੇਟ ਰੱਖਣ ਲਈ ABP ਸਾਂਝਾ ਸਾਰੇ ਸੋਸ਼ਲ ਮੀਡੀਆ ਪਲੇਟਫਾਰਮਾਂ ਤੇ ਉਪਲੱਬਧ ਹੈ। ਤੁਸੀਂ ਸਾਨੂੰ ਫੇਸਬੁੱਕ, ਟਵਿੱਟਰ, ਸ਼ੇਅਰਚੈੱਟ ਤੇ ਡੇਲੀਹੰਟ 'ਤੇ ਵੀ ਫੋਲੋ ਕਰ ਸਕਦੇ ਹੋ।ABP Sanjha Website: abpsanjhaਏਬੀਪੀ ਸਾਂਝਾ ਬੇਬਾਕ ਤੇ ਨਿਰਪੱਖ ਡਿਜ਼ੀਟਲ ਪਲੇਟਫਾਰਮ ਹੈ। ਏਬੀਪੀ ਸਾਂਝਾ ਪੰਜਾਬ ਤੇ ਪੰਜਾਬੀਅਤ ਨਾਲ ਜੁੜੇ ਹਰ ਮਸਲੇ ਨੂੰ ਇਮਾਨਦਾਰੀ ਤੇ ਥੜੱਲੇ ਨਾਲ ਉਠਾਉਂਦਾ ਹੈ। ਏਬੀਪੀ ਸਾਂਝਾ ਦੇਸ਼-ਵਿਦੇਸ਼ ਦੀਆਂ ਸਿਆਸੀ ਸਰਗਰਮੀਆਂ ਤੋਂ ਇਲਾਵਾ ਮਨੋਰੰਜਨ, ਕਾਰੋਬਾਰ, ਸਿਹਤ ਤੇ ਖੇਤੀਬਾੜੀ ਨਾਲ ਜੁੜੀਆਂ ਖਬਰਾਂ ਤੇ ਹਰ ਜਾਣਕਾਰੀ ਨਾਲ ਪੰਜਾਬੀਆਂ ਨੂੰ ਅਪਡੇਟ ਰੱਖਦਾ ਹੈ।",2024-08-02 04:17:49,https://feeds.abplive.com/onecms/images/uploaded-images/2024/08/02/b677efe6a6c6ecad23a5717be84dc9f01722572253772804_original.jpg,abplive,0.9999999999999962,0,0,0,0,0
5,Newsdata,https://www.madhyamam.com/kerala/local-news/kannur/koothuparamba/gang-of-four-arrested-for-kidnapping-and-beating-youth-1315347,യുവാവിനെ തട്ടിക്കൊണ്ടുപോയി മർദിച്ച നാലംഗ സംഘം പിടിയിൽ,,2024-08-02 04:12:42,https://www.madhyamam.com/h-upload/2024/08/02/2343558-untitled-1.gif,madhyamam,0.9999999998701896,0,1,5,1,0
6,Newsdata,https://www.madhyamam.com/crime/notorious-thief-arrested-1315345,കുപ്രസിദ്ധ മോഷ്ടാവ് പിടിയിൽ,,2024-08-02 04:10:27,https://www.madhyamam.com/h-upload/2024/08/02/2343555-untitled-1.webp,madhyamam,0.9999999998701896,0,1,5,1,0
7,Newsdata,https://www.madhyamam.com/kerala/local-news/kannur/pappinisseri/attempt-to-assassinate-si-two-people-who-prepared-a-hideout-were-arrested-1315343,എസ്.ഐയെ വധിക്കാൻ ശ്രമം; ഒളിത്താവളമൊരുക്കിയ രണ്ടുപേർ അറസ്റ്റിൽ,,2024-08-02 04:10:13,https://www.madhyamam.com/h-upload/2024/08/02/2343554-untitled-1.gif,madhyamam,0.9999999998701896,0,1,5,1,0
8,Newsdata,https://www.madhyamam.com/crime/west-bengal-native-was-arrested-with-seven-kilos-of-ganja-1315342,ഏഴുകിലോ കഞ്ചാവുമായി പശ്ചിമ ബംഗാള്‍ സ്വദേശി പിടിയില്‍,,2024-08-02 04:08:16,https://www.madhyamam.com/h-upload/2024/08/02/2343550-untitled-1.webp,madhyamam,0.9999999998701896,0,1,5,1,0
9,Newsdata,https://www.madhyamam.com/crime/sale-of-cannabis-six-people-were-arrested-1315339,കഞ്ചാവ് വിൽപന; ആറുപേർ പിടിയിൽ,കച്ചവടം ഓൺലൈൻ ഭക്ഷണ വിതരണത്തിന്‍റെ മറവിൽ,2024-08-02 04:04:37,https://www.madhyamam.com/h-upload/2024/08/02/2343542-untitled-1.webp,madhyamam,0.9999999998701896,0,1,5,1,0
10,Newsdata,https://www.madhyamam.com/kerala/local-news/kasarkode/kanhangad/cannabis-in-ksrtc-youth-under-arrest-1315332,കെ.​എ​സ്.​ആ​ർ.​ടി.​സി​യി​ൽ ക​ഞ്ചാ​വ്​; യു​വാ​വ് അ​റ​സ്റ്റി​ൽ,,2024-08-02 03:51:44,https://www.madhyamam.com/h-upload/2024/08/02/2343533-untitled-1.gif,madhyamam,0.9999999998701896,0,1,5,1,0
